날짜,시가,고가,저가,종가,거래량,등락률
2025-04-09,111900,113000,110100,111100,154052,-2.6292725679228743
2025-04-10,115600,115700,110000,114700,172863,3.2403240324032403
2025-04-11,113600,115500,113200,114500,141615,-0.17436791630340018
2025-04-14,114200,115500,113500,115200,113407,0.611353711790393
2025-04-15,114900,117700,113600,116700,204422,1.3020833333333335
2025-04-16,119000,122000,118900,120800,245657,3.513281919451585
2025-04-17,121800,121900,119100,119300,92968,-1.2417218543046358
2025-04-18,120000,121500,119100,120800,98146,1.2573344509639564
2025-04-21,121500,121500,118400,119600,65791,-0.9933774834437087
2025-04-22,119500,121200,118600,120000,60003,0.33444816053511706
2025-04-23,120600,122300,119900,120800,106616,0.6666666666666667
2025-04-24,120400,120900,119100,119700,69880,-0.9105960264900662
2025-04-25,119700,120100,118600,119600,135948,-0.0835421888053467
2025-04-28,118600,120600,118400,120600,78421,0.8361204013377926
2025-04-29,121100,124200,120700,123700,129766,2.570480928689884
2025-04-30,123700,126700,121600,123200,135789,-0.40420371867421184
2025-05-02,122000,123900,121600,122700,55472,-0.4058441558441558
2025-05-07,124900,124900,121900,122700,88595,0.0
2025-05-08,122300,124000,121800,123300,169577,0.4889975550122249
2025-05-09,124800,127300,123200,126900,213142,2.9197080291970803
2025-05-12,127000,127200,122500,123400,115063,-2.7580772261623325
2025-05-13,121300,123400,118600,122500,143384,-0.7293354943273906
2025-05-14,122000,123600,121100,122600,96349,0.0816326530612245
2025-05-15,121400,123300,121300,123300,85940,0.5709624796084829
2025-05-16,123700,125900,122300,123100,94650,-0.16220600162206003
2025-05-19,122700,122800,120400,122200,89888,-0.7311129163281885
2025-05-20,122000,122500,115600,116900,291913,-4.3371522094926345
2025-05-21,118800,118800,111300,111700,468232,-4.448246364414029
2025-05-22,111700,112700,110500,111200,177747,-0.4476275738585497
2025-05-23,111500,112500,110300,111800,154706,0.539568345323741
2025-05-26,112400,112700,109800,111200,184782,-0.5366726296958855
2025-05-27,110600,112700,110500,111700,110491,0.44964028776978415
2025-05-28,111800,112200,110500,111200,154856,-0.4476275738585497
2025-05-29,111700,112300,110900,111600,97983,0.3597122302158274
2025-05-30,112400,113000,110100,110400,205856,-1.0752688172043012
2025-06-02,110100,111600,109600,110800,63348,0.36231884057971014
2025-06-04,111700,113300,110900,111700,161117,0.8122743682310468
2025-06-05,111400,113300,111300,112300,133664,0.5371530886302597
2025-06-09,112900,113400,111200,112500,173080,0.17809439002671415
2025-06-10,112400,113200,111800,113000,100862,0.4444444444444444
2025-06-11,112500,113600,110800,112500,158805,-0.4424778761061947
2025-06-12,111900,112900,111400,112700,187895,0.17777777777777778
2025-06-13,111800,112500,110900,111400,122012,-1.1535048802129548
2025-06-16,112100,112700,110300,111100,97511,-0.26929982046678635
2025-06-17,110600,111200,109300,110200,175966,-0.8100810081008101
2025-06-18,109600,110200,105500,106900,367719,-2.9945553539019962
2025-06-19,106200,108300,106200,107000,179903,0.09354536950420954
2025-06-20,105300,108000,105200,107200,183992,0.1869158878504673
2025-06-23,105000,107200,105000,105500,176653,-1.585820895522388
2025-06-24,106300,107600,105600,107400,169214,1.8009478672985781
2025-06-25,107500,108700,107300,108600,156656,1.1173184357541899
2025-06-26,108400,108500,106500,107900,185034,-0.6445672191528545
2025-06-27,108200,109400,106400,106600,98942,-1.2048192771084338
2025-06-30,107700,109600,107200,108800,109714,2.0637898686679175
2025-07-01,109500,112700,108600,111700,157235,2.6654411764705883
2025-07-02,112100,118600,111800,118500,427308,6.087735004476276
2025-07-03,117200,118900,115800,118500,133294,0.0
2025-07-04,117400,117600,115400,116000,132931,-2.109704641350211
2025-07-07,115100,118500,114700,117200,95318,1.0344827586206897
2025-07-08,117800,118800,117000,118200,118892,0.8532423208191127
2025-07-09,118200,121700,118200,121600,198800,2.8764805414551606
2025-07-10,121600,122000,119800,121400,121298,-0.1644736842105263
2025-07-11,121200,121200,119500,120700,100200,-0.5766062602965404
2025-07-14,119700,121500,119700,121000,78075,0.24855012427506215
2025-07-15,120200,121100,117900,118800,173836,-1.8181818181818181
2025-07-16,118000,118500,113100,114000,244951,-4.040404040404041
2025-07-17,114700,114700,112000,114700,182536,0.6140350877192983
2025-07-18,114100,115300,112900,114700,120813,0.0
2025-07-21,114700,114700,113000,114000,92662,-0.6102877070619006
2025-07-22,114000,114800,112900,113700,74796,-0.2631578947368421
2025-07-23,114400,114400,112400,112700,78581,-0.8795074758135445
2025-07-24,113100,113300,111700,112700,107515,0.0
2025-07-25,111600,112900,111000,112000,94488,-0.6211180124223602
2025-07-28,112000,112100,109600,110500,120396,-1.3392857142857142
2025-07-29,110100,111200,109700,110900,94665,0.36199095022624433
2025-07-30,110500,111800,110500,111500,72492,0.5410279531109108
2025-07-31,111100,112200,110700,111300,95137,-0.17937219730941703
2025-08-01,110600,111100,109000,109500,109140,-1.6172506738544474
2025-08-04,108900,110200,107100,109500,99447,0.0
2025-08-05,110200,111400,109300,109700,103874,0.182648401826484
2025-08-06,110000,111900,109700,110800,87584,1.0027347310847767
2025-08-07,110800,111500,109200,111100,118234,0.2707581227436823
2025-08-08,111100,112100,110300,112000,115746,0.8100810081008101
2025-08-11,112000,112100,109200,109500,135066,-2.232142857142857
2025-08-12,109200,110400,108300,108700,148007,-0.730593607305936
2025-08-13,108800,109200,107400,108500,106035,-0.18399264029438822
2025-08-14,109200,110100,108100,109500,201332,0.9216589861751152
2025-08-18,109500,109600,107500,108200,132529,-1.187214611872146
2025-08-19,109400,109500,107500,108000,123614,-0.18484288354898337
2025-08-20,108000,108000,102700,107000,197819,-0.9259259259259258
2025-08-21,108800,108800,106600,106700,72164,-0.2803738317757009
2025-08-22,107700,108400,106200,106300,93712,-0.37488284910965325
2025-08-25,106400,107000,105900,106100,75193,-0.18814675446848542
2025-08-26,106000,107900,105800,107500,105921,1.3195098963242224
2025-08-27,107500,108100,105700,107000,127646,-0.46511627906976744
2025-08-28,107000,107900,106200,107200,98543,0.1869158878504673
2025-08-29,107500,108600,105900,107800,111036,0.5597014925373134
2025-09-01,108700,109300,107700,108200,64852,0.3710575139146568
2025-09-02,108600,108900,106600,107700,79961,-0.46210720887245843
2025-09-03,107200,108400,107100,108200,55344,0.4642525533890436
2025-09-04,107300,108800,107100,107400,94095,-0.7393715341959335
2025-09-05,107200,108800,107200,108400,74522,0.931098696461825
2025-09-08,109000,109200,106100,106200,105437,-2.029520295202952
2025-09-09,106800,107900,106200,107900,122989,1.60075329566855
2025-09-10,107100,108600,107100,108300,89917,0.3707136237256719
2025-09-11,108000,110400,107700,110400,147627,1.9390581717451523
2025-09-12,113900,114100,109000,109900,141913,-0.4528985507246377
2025-09-15,109600,111200,108300,111200,69402,1.1828935395814377
2025-09-16,110800,111200,108500,108800,95375,-2.158273381294964
2025-09-17,109800,109800,107500,108000,90378,-0.7352941176470588
2025-09-18,109000,109700,108100,109600,71180,1.4814814814814816
2025-09-19,109200,109400,107100,108500,123732,-1.0036496350364963
2025-09-22,108500,109100,106900,107100,103349,-1.2903225806451613
2025-09-23,106800,107500,105600,106100,93884,-0.9337068160597572
2025-09-24,106500,106500,103800,104600,162278,-1.413760603204524
2025-09-25,106100,106600,104100,104700,178102,0.09560229445506692
2025-09-26,104500,105200,103400,103700,125453,-0.9551098376313276
2025-09-29,104700,105200,104000,105000,95696,1.253616200578592
2025-09-30,104700,105300,103300,103600,136401,-1.3333333333333335
2025-10-01,104600,105400,103700,104900,154237,1.2548262548262548
2025-10-02,105200,105200,103100,103300,196133,-1.5252621544327931
2025-10-10,103600,107400,103400,105000,206045,1.6456921587608906
2025-10-13,104900,104900,102000,102100,154012,-2.761904761904762
2025-10-14,101600,102400,100200,100800,178661,-1.2732615083251715
2025-10-15,100700,101700,100500,101100,111188,0.2976190476190476
2025-10-16,101000,102300,100900,101500,108736,0.3956478733926805
2025-10-17,100900,101400,100000,100500,102271,-0.9852216748768473
2025-10-20,100600,101300,100200,100600,93185,0.09950248756218905
2025-10-21,101100,101200,99900,100400,131673,-0.19880715705765406
2025-10-22,100500,102200,100000,102200,90310,1.7928286852589643
2025-10-23,101300,103200,101200,101500,109092,-0.684931506849315
2025-10-24,102000,102100,100800,101200,102352,-0.2955665024630542
2025-10-27,101300,102300,100800,102000,132199,0.7905138339920948
2025-10-28,102000,102300,101200,102000,75024,0.0
2025-10-29,102800,102800,100400,100800,143525,-1.1764705882352942
2025-10-30,100600,101200,100200,100500,121681,-0.2976190476190476
2025-10-31,100800,100900,99200,99300,164319,-1.1940298507462688
2025-11-03,99500,100300,99200,99800,112341,0.5035246727089627
2025-11-04,99400,101900,99000,101900,139322,2.1042084168336674
2025-11-05,102300,102300,99700,101800,144335,-0.09813542688910697
2025-11-06,101900,102400,99800,101700,156490,-0.09823182711198428
2025-11-07,101900,103900,101400,103600,173116,1.8682399213372665
2025-11-10,103600,104000,101600,103400,98397,-0.19305019305019305
2025-11-11,102500,104000,102500,103100,124997,-0.2901353965183753
2025-11-12,103000,107400,102600,106500,160600,3.2977691561590685
2025-11-13,105600,106900,104300,106700,143550,0.18779342723004694
2025-11-14,106000,108000,105300,105400,164435,-1.218369259606373
2025-11-17,105800,107400,104600,105400,160876,0.0
2025-11-18,104800,106000,104700,104900,144530,-0.47438330170777987
2025-11-19,105900,106900,104100,105200,191214,0.2859866539561487
2025-11-20,106200,106900,105400,105500,139676,0.28517110266159695
2025-11-21,105100,106300,103600,104800,189527,-0.6635071090047393
2025-11-24,105200,105700,102300,102300,2735247,-2.385496183206107
2025-11-25,102700,104800,101000,102700,200795,0.39100684261974583
2025-11-26,105000,106900,103100,106700,115908,3.894839337877313
2025-11-27,105800,106700,104700,104900,84651,-1.6869728209934396
2025-11-28,105300,106400,104300,105500,104505,0.5719733079122974
2025-12-01,105900,106600,104800,106000,119684,0.47393364928909953
2025-12-02,106000,106100,103600,104000,153463,-1.8867924528301887
2025-12-03,103800,104800,103400,104500,129396,0.4807692307692308
2025-12-04,104000,104900,103200,104500,115584,0.0
2025-12-05,104500,104800,103400,104100,150491,-0.3827751196172249
2025-12-08,104300,104900,103500,104200,95810,0.09606147934678194
2025-12-09,103700,104100,100500,100900,264779,-3.166986564299424
2025-12-10,101300,102100,100800,101500,98436,0.5946481665014867
2025-12-11,102000,103100,101100,101600,166359,0.09852216748768472
2025-12-12,102400,104300,101800,103800,94686,2.1653543307086616
2025-12-15,102800,105400,102300,104700,106628,0.8670520231213872
2025-12-16,104700,106400,104600,105000,115485,0.28653295128939826
2025-12-17,106000,106000,104300,104800,94333,-0.19047619047619047
2025-12-18,105600,107000,104500,106100,109454,1.2404580152671756
2025-12-19,106700,107300,105700,106000,100519,-0.0942507068803016
2025-12-22,107000,107300,106000,106800,85906,0.7547169811320755
2025-12-23,106700,107600,105700,106000,66884,-0.7490636704119851
2025-12-24,106600,108400,106100,107700,117594,1.6037735849056605
2025-12-26,107700,108000,106400,106700,54276,-0.9285051067780872
2025-12-29,105000,106000,104000,105400,52541,-1.218369259606373
2025-12-30,105300,106200,104900,105700,75882,0.2846299810246679
2026-01-02,105100,105700,102500,103100,122215,-2.459791863765374
2026-01-05,103100,104300,102300,104000,77074,0.8729388942774006
2026-01-06,103700,104500,102800,103800,107591,-0.19230769230769232
2026-01-07,103000,104600,102000,104400,140355,0.5780346820809248
2026-01-08,103400,104700,102200,104500,161497,0.09578544061302681
2026-01-09,104500,104550,102700,103100,80128,-1.3397129186602872
2026-01-12,104000,106500,103200,106500,110542,3.2977691561590685
2026-01-13,107000,107400,104900,106600,113473,0.09389671361502347
2026-01-14,107000,108000,105400,107300,113831,0.6566604127579738
2026-01-15,107300,109900,106000,108500,111009,1.1183597390493942
2026-01-16,109400,109900,108700,109300,142846,0.7373271889400922
2026-01-19,109100,113800,109000,113100,283024,3.476669716376944
2026-01-20,112900,116000,112500,115200,153941,1.8567639257294428
2026-01-21,115000,117500,114000,117000,273697,1.5625
2026-01-22,115200,116600,114000,115600,138576,-1.1965811965811968
2026-01-23,115500,117000,115300,116400,142814,0.6920415224913495
2026-01-26,116000,116000,109900,109900,208737,-5.5841924398625435
2026-01-27,110400,111600,109600,111000,110847,1.0009099181073704
2026-01-28,115800,120900,115000,117000,400474,5.405405405405405
2026-01-29,116500,119000,116000,118100,143147,0.9401709401709402
2026-01-30,118000,120300,116800,117500,124346,-0.5080440304826418
2026-02-02,117600,122600,116400,117800,297963,0.2553191489361702
2026-02-03,118500,118600,116000,118000,123303,0.1697792869269949
2026-02-04,118700,122900,118000,122000,162601,3.389830508474576
2026-02-05,120800,125500,120500,123400,203272,1.1475409836065573
2026-02-06,122900,125800,120000,124000,136743,0.48622366288492713
2026-02-09,126900,126900,124500,126500,148903,2.0161290322580645
2026-02-10,126900,129900,126000,128200,110020,1.3438735177865613
2026-02-11,130000,132700,127000,130000,147575,1.40405616224649
2026-02-12,136000,143400,134000,138600,359012,6.615384615384616
2026-02-13,140200,141200,138100,139200,142981,0.4329004329004329
2026-02-19,139000,139000,133900,137000,192932,-1.5804597701149428
2026-02-20,136100,139700,135300,139500,162256,1.824817518248175
2026-02-23,137600,139500,134300,136000,274266,-2.5089605734767026
2026-02-24,135300,138300,133800,137400,96633,1.0294117647058822
2026-02-25,137100,141900,135600,141000,129029,2.6200873362445414
2026-02-26,140000,141800,135300,135800,117766,-3.6879432624113475
2026-02-27,134900,135700,132800,133400,134594,-1.7673048600883652
2026-03-03,133500,133500,128800,131200,130896,-1.6491754122938531
2026-03-04,131200,131200,120300,123600,267716,-5.7926829268292686
2026-03-05,129600,129900,121500,124100,186010,0.40453074433656955
2026-03-06,122900,126600,122500,126500,97343,1.9339242546333604
2026-03-09,120800,127100,120100,126000,118571,-0.3952569169960474
2026-03-10,129000,129900,126800,128500,138770,1.984126984126984
2026-03-11,131200,133900,128000,129000,117724,0.38910505836575876
2026-03-12,129400,132800,128800,130100,215398,0.8527131782945736
2026-03-13,128800,131100,127000,129300,142165,-0.6149116064565718
2026-03-16,129300,131300,128000,129000,114358,-0.23201856148491878
2026-03-17,129700,132300,129100,131100,95221,1.627906976744186
2026-03-18,133000,134800,132400,134000,88224,2.212051868802441
2026-03-19,131300,131800,129100,130600,104665,-2.5373134328358207
2026-03-20,131500,137800,130200,137800,192708,5.51301684532925
2026-03-23,132700,133700,129000,129600,125124,-5.950653120464441
2026-03-24,133800,133900,130500,133400,89532,2.9320987654320985
2026-03-25,136400,136400,132200,134100,83634,0.5247376311844079
2026-03-26,134900,134900,131200,132200,137118,-1.4168530947054436
2026-03-27,131000,134700,129500,134500,147172,1.739788199697428
2026-03-30,127600,129200,125000,127000,132830,-5.5762081784386615
2026-03-31,123600,129800,121500,128000,127871,0.7874015748031495
2026-04-01,131700,131900,128200,131800,109847,2.96875
2026-04-02,132500,133500,128700,130000,108339,-1.3657056145675266
2026-04-03,128500,131900,128500,129800,70528,-0.15384615384615385
2026-04-06,129500,132000,129000,131200,79311,1.078582434514638
2026-04-07,129700,131400,128100,130000,84264,-0.9146341463414633
2026-04-08,133100,135000,129000,130000,109520,0.0
2026-04-09,130800,131300,129400,130400,75812,0.3076923076923077
2026-04-10,130400,133600,130200,132400,74836,1.5337423312883436
2026-04-13,131000,133800,130400,131400,61347,-0.7552870090634441
2026-04-14,131400,132700,129800,131400,100991,0.0
2026-04-15,131300,139400,131200,138000,162532,5.0228310502283104
2026-04-16,139200,139200,136300,137700,138615,-0.21739130434782608
2026-04-17,137900,138900,136200,136900,106916,-0.5809731299927379
2026-04-20,138500,138500,134700,135000,63923,-1.3878743608473338
2026-04-21,134000,137300,134000,135400,95502,0.2962962962962963
2026-04-22,136600,138800,135300,137100,102808,1.255539143279173
2026-04-23,138800,148000,138600,145500,233580,6.12691466083151
2026-04-24,144500,145300,139700,141800,125865,-2.542955326460481
2026-04-27,141100,142800,140500,141400,78923,-0.2820874471086037
2026-04-28,140600,143200,140600,141200,61581,-0.14144271570014144
2026-04-29,149200,150100,145400,146000,147443,3.39943342776204
2026-04-30,144600,147900,143600,143600,79671,-1.643835616438356
2026-05-04,145500,145600,141400,142800,94198,-0.5571030640668524
2026-05-06,141000,142000,139200,139200,117146,-2.5210084033613445
2026-05-07,139800,142000,135500,140000,97095,0.5747126436781609
2026-05-08,141700,141900,139000,141200,68065,0.8571428571428572
2026-05-11,139900,142300,138200,139600,69626,-1.13314447592068
2026-05-12,139800,139900,137000,139100,92438,-0.35816618911174786
2026-05-13,141900,142000,136500,137800,71366,-0.9345794392523363
2026-05-14,137300,143200,135500,143200,81738,3.9187227866473147
2026-05-15,143200,145300,139100,141000,123938,-1.536312849162011
2026-05-18,142800,142800,131200,136200,138879,-3.404255319148936
2026-05-19,137000,137600,133450,137600,124930,1.0279001468428781
2026-05-20,138900,138900,133500,134600,99796,-2.1802325581395348
2026-05-21,135600,136400,133900,136400,159644,1.337295690936107
2026-05-22,138200,141300,135500,136900,160554,0.36656891495601174
2026-05-26,137100,140100,135600,137300,75386,0.2921840759678598
2026-05-27,137000,137700,131100,133300,122752,-2.9133284777858703
2026-05-28,133500,135300,130200,134200,152352,0.6751687921980495
2026-05-29,133600,135000,127000,129600,159491,-3.427719821162444
2026-06-01,128800,130100,126600,127700,90147,-1.4660493827160492
2026-06-02,127400,128400,124600,128400,110228,0.548159749412686
2026-06-04,129000,132900,127000,131000,143685,2.0249221183800623
2026-06-05,132300,136500,131000,132600,123262,1.2213740458015268
